AFV,Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race White,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
0,5,2,1,2,1,4,4,61,1,5,2,4,0,15,10445.7558218692,1,0,1,1,14,0,3,1,3,3,3,1,0,0,0,0,0
0,7,1,3,1,5,4,3,51,0,3,2,4,0,12,10444.8864907286,3,0,1,1,4,0,3,3,4,4,4,1,0,0,0,0,0
0,7,1,3,2,1,1,2,57,0,4,2,4,0,30,15466.39210349,3,0,1,1,30,0,2,3,4,4,4,1,0,0,0,0,0
0,9,1,2,1,3,5,4,56,1,4,2,4,0,5,11290.484023576,3,0,2,2,2,0,2,2,3,3,1,1,0,0,0,0,0
0,11,1,4,1,5,3,4,34,1,5,2,4,0,20,12156.1539787048,2,1,2,1,5,0,3,2,4,4,4,1,0,0,0,0,0
0,6,2,2,1,5,3,3,27,0,4,2,4,0,23,19970.0455721297,1,0,1,1,6,0,3,2,2,3,4,1,0,0,0,0,0
0,8,1,4,1,4,4,2,32,0,5,1,4,0,30,5518.75405909611,2,2,1,1,7,0,3,2,4,3,4,1,0,0,0,0,0
0,8,1,4,1,2,1,2,42,1,5,2,2,0,10,15042.4202762884,3,0,2,1,3,0,2,2,4,3,4,0,0,1,0,0,0
0,5,1,4,1,5,1,4,43,1,4,2,1,0,10,8831.60330861745,3,0,1,2,0,0,1,2,2,1,4,1,0,0,0,0,0
0,7,1,3,2,1,2,3,29,1,5,2,4,0,50,14137.4273261628,2,1,1,1,4,0,2,2,4,4,4,1,0,0,0,0,0
0,7,2,2,1,3,2,2,29,1,5,2,4,0,42,9643.80391578762,2,0,1,1,7,0,2,2,3,4,4,1,0,0,0,0,0
0,6,1,4,1,2,1,1,41,0,5,2,4,0,20,7910.52940060428,3,0,2,1,0,0,1,2,4,3,4,1,0,0,0,0,0
0,7,1,2,1,5,3,1,61,1,4,2,2,0,20,5798.60907213139,2,0,2,2,3,0,2,2,4,4,4,1,0,0,0,0,0
0,6,1,1,1,6,4,4,53,1,5,2,4,0,55,23892.8964017258,1,0,1,1,12,0,2,1,4,2,4,1,0,0,0,0,0
0,5,1,1,1,5,1,1,54,0,3,2,3,0,80,29678.6150341682,2,0,1,1,3,0,2,1,4,4,4,1,0,0,0,0,0
0,11,2,2,1,6,5,3,49,0,4,2,4,0,8,23296.337417726,4,0,1,1,5,0,3,2,3,3,3,1,0,0,0,0,0
0,11,2,2,1,6,5,3,49,0,4,2,4,0,8,4000.0,4,0,1,1,5,0,3,2,3,3,3,1,0,0,0,0,0
0,3,2,1,1,7,4,2,29,0,5,2,4,0,12,5800.0,1,0,1,1,14,0,2,1,1,4,4,0,0,1,0,0,0
0,6,1,1,1,6,2,2,57,1,4,1,4,0,15,13000.198644485,1,0,1,1,0,4,3,1,3,3,3,1,0,0,0,0,0
0,10,1,2,2,1,5,5,65,0,3,2,3,0,40,55876.6230296799,3,0,1,2,0,0,2,2,2,4,4,1,0,0,0,0,0
0,8,1,2,2,1,4,3,61,0,3,2,4,0,75,23331.2117012524,3,0,2,1,6,0,3,2,2,1,4,1,0,0,0,0,0
0,7,1,4,1,4,2,3,25,0,4,1,1,0,18,11239.376935948,4,0,1,1,7,0,2,4,2,3,4,1,0,0,0,0,0
0,7,1,2,1,3,5,4,74,0,3,2,4,0,5,110.0,4,0,2,2,4,0,2,2,4,1,4,1,0,0,0,0,0
0,8,2,1,1,3,4,4,24,1,4,2,3,0,15,9142.9203475633,1,0,1,1,1,0,1,1,1,2,4,0,1,0,0,0,0
0,11,1,2,1,2,1,1,52,0,3,2,4,0,60,15237.9651920446,2,0,2,1,4,1,2,2,1,4,4,1,0,0,0,0,0
0,11,1,4,2,2,2,2,46,0,5,2,4,0,60,62084.1265754391,3,0,1,1,5,0,2,2,1,4,4,1,0,0,0,0,0
0,6,1,2,2,2,2,3,46,1,3,2,2,0,30,78000.0,2,0,1,1,4,0,2,2,3,3,4,1,0,0,0,0,0
0,5,1,2,2,2,2,3,64,0,3,2,1,0,30,14158.0,2,0,1,2,7,1,3,2,4,4,4,1,0,0,0,0,0
0,7,1,2,1,3,4,4,55,0,2,2,3,0,15,5651.772060607,3,0,1,1,2,0,2,2,4,4,4,1,0,0,0,0,0
0,5,2,2,1,6,1,1,56,1,2,2,2,0,15,10596.1094577082,2,0,1,1,5,0,2,2,4,2,4,1,0,0,0,0,0
0,11,1,4,1,4,3,4,45,0,5,2,4,0,20,17700.8084942064,2,0,1,1,7,1,3,2,2,3,3,1,0,0,0,0,0
0,6,1,2,1,4,3,3,47,1,3,2,2,0,20,15777.8457805253,2,0,1,1,14,0,2,2,4,1,4,1,0,0,0,0,0
0,11,1,2,1,4,4,4,55,1,5,2,4,0,8,10813.5951332803,2,0,2,1,4,0,2,2,2,1,2,1,0,0,0,0,0
0,5,1,1,1,3,2,2,64,1,3,2,4,0,20,5572.91461755444,1,0,1,1,5,0,3,1,4,4,4,1,0,0,0,0,0
0,10,1,5,1,5,3,3,45,0,4,2,4,0,25,23737.2736555694,3,0,1,1,7,3,3,2,4,4,4,1,0,0,0,0,0
0,10,1,4,1,6,3,2,48,0,5,2,4,0,40,4501.96816389258,5,0,1,1,5,0,2,3,4,4,4,1,0,0,0,0,0
0,7,2,1,1,2,3,2,49,0,5,1,4,0,22,20351.827424146,1,0,1,1,4,0,2,1,4,1,4,1,0,0,0,0,0
0,10,1,2,1,5,3,3,52,1,4,2,4,0,20,5105.73535158247,3,0,2,1,2,0,3,2,4,1,4,1,0,0,0,0,0
0,8,1,5,2,2,2,2,32,0,3,1,4,0,50,9216.37161845053,2,1,1,1,50,0,3,2,4,1,4,1,0,0,0,0,0
0,11,1,2,1,8,4,4,68,0,5,2,4,0,25,8667.42664865781,1,0,1,1,32,5,3,2,3,4,3,1,0,0,0,0,0
1,8,1,2,1,6,3,3,63,0,3,2,1,0,120,9100.1450788789,3,0,1,1,4,2,2,2,1,1,3,1,0,0,0,0,0
0,8,1,2,2,2,5,5,60,0,2,2,3,0,5,4422.710849973,2,0,2,1,3,0,2,2,4,3,2,1,0,0,0,0,0
0,8,1,4,1,4,2,4,53,1,5,2,1,0,25,16854.8502777628,4,0,2,1,0,0,1,3,4,4,4,1,0,0,0,0,0
0,8,1,4,1,4,2,4,54,0,5,2,1,0,15,12401.3803784727,4,0,1,1,7,0,1,3,4,4,4,1,0,0,0,0,0
0,7,1,1,1,5,2,1,56,0,3,2,3,0,35,8423.61379547473,2,0,1,1,11,0,2,1,4,2,4,1,0,0,0,0,0
0,10,1,3,1,6,4,4,59,0,4,1,4,0,45,5800.75857216603,4,0,1,2,2,0,2,3,1,4,4,0,0,1,0,0,0
0,5,2,2,1,6,4,3,23,1,4,2,4,0,17,27128.315849393,2,0,1,1,3,0,3,2,1,4,2,1,0,0,0,0,0
0,8,2,2,1,4,2,4,22,1,2,2,1,0,10,10889.0281188809,2,0,1,1,4,0,2,2,2,1,4,1,0,0,0,0,0
0,9,1,3,1,2,5,2,58,1,3,1,4,0,45,26197.4809875553,3,0,4,1,7,0,2,3,3,3,3,1,0,0,0,0,0
0,10,1,2,1,5,2,3,53,1,5,2,2,0,10,13001.0333268802,2,0,1,1,2,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,2,1,5,2,3,52,0,4,2,4,0,60,13467.7879735842,2,0,2,1,4,0,2,2,2,4,4,1,0,0,0,0,0
0,7,1,2,1,8,5,3,26,0,5,2,4,0,50,3122.61036516153,1,0,1,1,3,0,2,2,1,4,2,0,0,1,0,0,0
0,7,1,2,1,3,1,3,56,0,2,2,3,0,5,14271.0,2,0,2,1,0,0,2,2,4,4,4,0,0,0,0,0,1
0,10,1,3,1,2,5,5,30,1,5,2,4,0,13,14385.9893666154,3,1,1,1,25,0,2,2,3,1,4,1,0,0,0,0,0
0,3,2,1,1,6,1,2,68,1,3,2,2,0,15,10448.4343063675,1,0,1,2,4,0,1,1,4,4,4,1,0,0,0,0,0
0,3,1,2,2,1,1,1,49,0,2,2,1,0,34,14173.1567644603,2,0,1,1,0,0,2,2,4,3,4,1,0,0,0,0,0
0,5,1,5,1,6,3,3,42,1,3,1,1,0,15,10165.4379498546,3,0,1,1,5,0,2,5,2,1,4,1,0,0,0,0,0
0,8,2,3,1,5,2,3,42,1,5,2,4,0,15,25838.6510331154,1,0,1,1,3,0,3,3,3,3,4,0,1,0,0,0,0
0,5,1,4,1,2,3,3,38,1,2,2,2,0,75,14420.3936677514,4,0,3,1,2,0,2,3,4,4,4,1,0,0,0,0,0
0,11,1,4,2,1,4,5,45,1,4,1,2,0,15,24696.6143726515,6,0,2,2,5,2,3,2,4,1,4,1,0,0,0,0,0
0,7,1,3,2,2,4,2,47,1,3,1,2,0,25,37308.6002322641,3,0,2,1,5,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,4,2,2,2,2,54,0,4,2,4,0,100,13227.3273269218,5,0,1,1,7,0,2,4,2,3,4,1,0,0,0,0,0
0,7,2,2,2,4,4,3,55,1,5,2,2,0,15,6236.74999992751,2,0,2,1,3,0,2,2,4,1,4,1,0,0,0,0,0
0,8,1,4,1,6,3,3,32,0,4,1,4,0,30,14575.9904165002,2,2,2,1,3,0,2,2,1,1,4,1,0,0,0,0,0
0,9,1,5,2,2,2,2,45,1,4,2,4,0,15,16651.5916770992,5,0,1,1,7,5,3,3,4,1,3,1,0,0,0,0,0
0,6,2,1,1,5,5,5,49,0,4,2,4,0,6,8854.76807860873,1,0,1,1,3,0,3,1,4,4,4,1,0,0,0,0,0
0,9,1,2,2,2,3,2,67,1,3,2,2,0,30,4158.53955800353,3,0,1,2,2,2,3,2,1,1,3,1,0,0,0,0,0
0,3,1,1,2,2,4,1,84,1,3,2,1,0,12,11336.8361549977,1,0,1,1,3,0,1,1,4,1,4,1,0,0,0,0,0
0,8,2,1,1,7,3,2,33,1,5,2,4,0,25,15224.4975872329,1,0,1,1,40,0,3,1,1,1,3,1,0,0,0,0,0
0,8,1,2,1,2,4,4,48,1,4,1,1,0,10,20108.0148584595,3,0,1,1,12,0,3,2,4,1,1,1,0,0,0,0,0
0,6,1,3,1,6,5,5,26,1,3,2,1,0,20,20948.5714285714,2,0,1,1,0,0,2,2,1,4,4,1,0,0,0,0,0
0,3,1,4,1,4,4,2,27,0,4,2,1,0,35,11005.0692767994,4,0,3,1,5,0,3,4,1,3,4,1,0,0,0,0,0
0,6,2,1,1,6,4,4,51,0,2,2,3,0,17,3164.93360626866,1,0,1,1,1,0,2,1,1,1,4,1,0,0,0,0,0
0,8,2,2,1,8,4,3,38,1,5,2,4,0,50,10603.9055341383,2,0,1,1,21,0,3,2,3,2,3,1,0,0,0,0,0
0,7,2,2,1,4,4,3,27,1,3,2,1,0,45,9738.2572500574,2,0,2,1,30,0,1,2,4,3,4,1,0,0,0,0,0
0,8,1,3,1,5,4,4,38,0,3,2,1,0,12,7610.95110619625,2,0,1,1,1,0,1,2,3,1,1,1,0,0,0,0,0
0,7,1,2,2,1,2,3,60,1,4,2,4,0,30,21662.0153141294,4,0,1,1,5,0,2,2,1,4,4,1,0,0,0,0,0
0,8,1,3,1,5,4,3,53,1,4,2,4,0,10,15964.6805411202,2,0,1,1,0,0,1,2,4,3,4,1,0,0,0,0,0
0,4,1,1,1,4,4,3,45,1,4,1,4,0,20,42249.50416733,1,0,1,1,0,0,1,1,4,1,4,1,0,0,0,0,0
0,3,1,2,1,4,5,5,35,0,4,2,1,0,15,12867.9734051101,2,0,1,1,0,0,1,2,4,4,4,1,0,0,0,0,0
0,8,1,2,2,2,1,2,59,0,5,1,4,0,20,21908.5959968681,2,0,2,1,7,0,2,2,4,3,3,1,0,0,0,0,0
0,10,1,4,2,1,4,3,47,0,4,2,4,0,35,25560.5217628033,3,0,1,1,15,3,3,2,4,3,1,1,0,0,0,0,0
0,9,1,3,1,5,4,4,39,1,5,2,4,0,60,18919.8045373287,2,0,2,2,0,0,1,2,4,4,4,1,0,0,0,0,0
0,8,1,2,2,2,2,2,57,0,4,2,4,0,30,14060.6797985536,2,0,1,1,50,0,2,2,4,1,4,1,0,0,0,0,0
0,8,1,2,2,2,2,2,57,1,4,2,4,0,25,17431.8461701413,2,0,2,1,1,0,1,2,4,1,4,1,0,0,0,0,0
0,5,1,2,1,5,2,3,59,1,5,1,2,0,23,16936.4349981411,2,0,2,1,7,0,2,2,3,3,3,1,0,0,0,0,0
0,7,1,2,1,6,5,5,35,0,5,2,4,0,35,5464.85837217201,2,0,2,1,14,1,2,2,4,1,4,1,0,0,0,0,0
0,7,1,2,1,6,2,3,63,1,5,2,4,0,30,7058.0,2,0,1,1,2,0,2,2,4,4,4,1,0,0,0,0,0
0,7,1,2,1,5,3,3,69,1,5,2,4,0,60,8875.57603438061,2,0,1,2,5,0,3,2,1,1,2,1,0,0,0,0,0
0,7,1,3,2,2,3,3,41,1,3,2,4,0,60,47850.7854713139,2,0,1,1,20,0,3,2,4,4,4,1,0,0,0,0,0
0,7,1,3,2,2,3,3,27,0,2,2,3,0,180,23087.6048767306,2,0,2,1,0,0,3,2,4,4,4,1,0,0,0,0,0
0,6,2,1,1,2,3,3,61,0,2,2,3,0,16,11824.8626083374,1,0,1,1,5,0,2,1,1,4,2,1,0,0,0,0,0
0,5,2,5,1,5,1,2,48,1,4,2,4,0,15,10827.9413338103,4,1,1,1,0,0,2,4,4,1,4,0,1,0,0,0,0
0,9,1,3,1,2,5,5,31,0,3,2,1,0,15,9028.5118399601,2,1,1,1,2,1,3,2,4,4,4,1,0,0,0,0,0
0,8,1,2,1,6,3,4,33,0,3,2,4,0,20,14787.1340578446,2,0,1,1,0,0,1,2,1,3,4,1,0,0,0,0,0
0,5,1,2,1,2,1,2,67,0,3,2,1,0,40,4850.4888444596,2,0,1,2,50,0,2,2,4,4,4,1,0,0,0,0,0
0,9,1,2,2,1,4,3,54,1,4,2,4,0,30,26912.1273267435,9,0,2,1,1,0,2,2,4,1,3,1,0,0,0,0,0
0,7,1,2,1,6,1,1,35,0,4,2,4,0,40,8674.3121440016,2,0,2,1,7,0,3,2,3,3,2,0,1,0,0,0,0
0,6,1,3,1,4,3,3,47,1,2,2,1,0,10,15929.0501014199,2,0,1,1,4,0,2,3,1,3,4,1,0,0,0,0,0
0,9,1,5,2,1,4,3,42,1,4,2,4,0,30,28108.3195067528,3,0,1,1,5,1,3,2,4,1,3,1,0,0,0,0,0
0,11,1,2,1,5,4,3,64,0,4,2,4,0,15,10285.2340524926,2,0,1,1,5,0,2,2,4,2,4,1,0,0,0,0,0
0,8,1,2,1,4,4,4,57,1,5,2,4,0,50,20268.1985907248,4,0,1,1,2,0,2,2,2,1,4,1,0,0,0,0,0
0,6,1,4,1,4,3,2,39,0,2,2,3,0,10,7269.90516765322,2,0,2,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,5,2,2,2,2,4,4,58,0,1,2,3,0,10,9000.0,1,0,2,1,10,0,2,2,4,1,4,1,0,0,0,0,0
0,6,1,2,1,2,2,1,58,1,2,2,2,0,20,2643.30325007659,2,0,1,2,0,0,1,2,4,1,4,1,0,0,0,0,0
1,11,1,1,1,5,4,4,59,0,4,2,4,0,25,4521.23703102586,2,0,1,1,4,0,3,1,2,1,4,1,0,0,0,0,0
0,10,1,5,1,6,5,5,30,0,5,2,4,0,7,4459.04029483663,2,1,1,1,7,0,3,2,2,3,3,1,0,0,0,0,0
0,8,1,1,1,3,2,2,64,1,5,1,4,0,65,27417.784507151,2,0,1,1,4,0,2,1,4,2,4,1,0,0,0,0,0
0,11,1,2,1,6,5,3,33,0,4,2,1,0,10,17940.9801066474,2,0,1,1,5,0,2,2,2,4,4,1,0,0,0,0,0
0,6,1,2,1,6,2,3,74,0,3,2,4,0,8,7681.64616033031,2,0,1,2,14,0,3,2,3,4,4,1,0,0,0,0,0
0,3,1,2,1,4,3,3,31,0,4,2,2,0,18,15496.6477947175,3,0,6,1,10,0,2,2,2,4,4,1,0,0,0,0,0
0,3,1,2,1,4,3,3,31,0,4,2,2,0,18,6000.0,3,0,6,1,10,0,2,2,2,4,4,1,0,0,0,0,0
0,6,1,3,1,5,2,2,43,1,5,2,4,0,6,7404.97841903463,3,0,1,1,6,0,3,2,4,1,4,1,0,0,0,0,0
0,7,1,2,2,2,2,2,26,1,5,2,4,0,20,6826.86849861948,3,0,1,1,3,0,2,2,4,1,4,1,0,0,0,0,0
0,7,1,2,2,2,2,2,27,0,4,2,1,0,25,82443.5429761142,3,0,2,1,0,0,3,2,4,1,4,1,0,0,0,0,0
1,5,2,2,1,5,2,4,25,1,4,2,4,0,60,5542.71207919676,2,0,1,1,3,0,2,2,1,4,4,1,0,0,0,0,0
0,7,1,5,2,4,3,3,40,0,3,2,3,0,38,28676.262778914,4,0,2,1,0,0,2,4,2,3,4,1,0,0,0,0,0
0,7,1,3,1,5,2,2,39,1,3,2,2,0,25,15280.0048916033,1,1,1,1,10,0,2,1,4,2,4,1,0,0,0,0,0
0,8,1,2,1,5,4,3,56,1,3,2,2,0,7,6993.2861125858,2,0,2,1,4,0,2,2,1,1,2,1,0,0,0,0,0
0,6,1,3,1,6,1,1,61,1,2,2,2,0,15,4133.24512621091,3,0,1,2,2,0,2,2,1,4,2,1,0,0,0,0,0
0,8,1,3,1,6,4,3,56,1,4,2,4,0,50,8643.84973327146,3,0,2,1,5,0,2,2,1,3,4,1,0,0,0,0,0
0,6,1,1,2,2,4,4,48,1,3,1,4,0,50,22851.2535009617,1,0,1,1,0,0,2,1,2,3,2,1,0,0,0,0,0
0,6,1,4,2,1,2,5,45,0,2,2,3,0,25,12530.2972318742,6,0,2,1,0,0,2,3,4,1,4,1,0,0,0,0,0
0,6,1,4,2,1,2,5,45,0,2,2,3,0,25,22157.2690052623,6,0,2,1,0,0,2,3,4,1,4,1,0,0,0,0,0
0,6,1,5,1,2,2,3,44,0,2,2,3,0,300,13080.9595164352,2,0,2,1,2,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,2,1,4,5,3,64,1,4,2,4,0,10,14230.7347381813,2,0,1,2,3,0,2,2,2,1,4,1,0,0,0,0,0
0,10,1,2,1,4,5,3,62,0,4,2,4,0,5,19722.4958378676,2,0,2,1,0,0,2,2,2,4,4,1,0,0,0,0,0
1,10,1,4,1,1,2,2,33,1,4,2,4,0,45,30745.2883605072,2,2,2,1,7,0,1,2,2,1,4,1,0,0,0,0,0
0,4,1,5,2,1,4,4,45,1,3,2,2,0,25,30278.0,6,0,1,1,5,0,1,2,4,1,1,1,0,0,0,0,0
0,6,1,4,1,6,1,1,34,0,5,1,4,0,42,16000.0,3,1,1,1,7,4,2,2,4,1,4,1,0,0,0,0,0
0,11,1,4,1,4,4,4,37,0,4,2,4,0,40,23836.3636363636,2,1,2,1,1,0,2,2,2,3,4,1,0,0,0,0,0
0,7,1,2,1,3,1,4,64,1,4,2,4,0,120,16104.8923058072,2,0,1,1,7,0,2,2,2,3,2,1,0,0,0,0,0
0,2,2,2,1,6,2,2,25,1,4,2,1,0,22,18300.2438660105,2,0,1,2,3,0,3,2,3,1,3,1,0,0,0,0,0
0,11,1,3,1,1,1,1,37,1,5,2,4,0,60,25768.203033441,2,1,1,1,3,0,2,2,3,3,2,1,0,0,0,0,0
0,8,2,2,2,2,5,3,39,1,5,2,4,0,75,41105.4445338337,1,1,1,1,10,0,3,1,4,3,4,1,0,0,0,0,0
0,5,1,1,1,1,3,3,28,0,2,1,4,0,10,8520.0,1,0,1,1,0,0,2,1,4,4,4,1,0,0,0,0,0
0,9,1,2,1,4,3,3,54,1,5,2,4,0,5,8759.06574962116,2,0,1,1,14,0,2,2,3,3,4,1,0,0,0,0,0
0,6,1,3,1,5,2,3,45,0,3,2,2,0,20,10398.7808324635,2,1,1,1,3,0,2,2,4,4,4,1,0,0,0,0,0
0,11,1,3,1,6,4,3,38,1,5,2,4,0,45,18817.9199074737,2,0,1,1,7,0,3,1,3,1,3,1,0,0,0,0,0
0,7,1,4,1,6,3,3,46,1,3,2,2,0,25,9575.56482045602,2,0,1,1,0,0,1,3,4,1,4,1,0,0,0,0,0
0,10,1,2,1,5,3,3,42,1,5,2,4,0,20,5001.06719157471,2,0,1,1,0,0,2,2,2,3,4,1,0,0,0,0,0
0,7,1,2,1,6,2,3,60,0,3,2,1,0,12,20388.3304924986,5,0,1,1,3,0,3,2,4,4,1,1,0,0,0,0,0
0,8,1,2,1,5,4,3,60,0,2,2,1,0,7,15738.301668374,2,0,2,1,0,0,1,2,4,3,4,1,0,0,0,0,0
0,9,1,1,1,2,4,3,76,0,4,2,2,0,12,10457.6713281367,2,0,1,2,12,0,2,1,3,4,4,1,0,0,0,0,0
0,5,2,2,1,5,1,1,29,0,5,1,4,6,20,13554.2132830411,2,0,1,1,1,0,2,2,4,1,3,1,0,0,0,0,0
0,11,1,2,1,7,4,2,27,1,4,2,4,0,80,11360.6288522475,1,0,1,1,20,5,3,2,3,3,3,1,0,0,0,0,0
0,7,1,3,1,4,2,1,54,1,3,2,2,0,25,16889.1474551971,3,0,4,1,3,0,3,3,2,1,4,1,0,0,0,0,0
0,10,1,2,1,4,3,3,57,1,4,2,4,0,10,10164.9045037601,2,0,1,1,30,0,2,2,4,4,4,1,0,0,0,0,0
0,10,1,2,1,5,4,4,65,0,5,2,4,0,10,8007.65933649749,2,0,1,1,15,1,3,2,3,3,3,1,0,0,0,0,0
0,5,1,1,1,5,4,4,70,1,2,2,2,0,5,7647.2793359014,1,0,1,2,3,0,2,1,1,4,2,1,0,0,0,0,0
0,11,1,2,1,7,5,5,35,1,5,2,4,0,10,3408.39003752009,2,0,1,1,7,0,3,2,3,2,3,1,0,0,0,0,0
0,9,1,6,1,6,4,4,47,1,4,2,4,0,12,200000.0,2,0,1,1,5,0,2,4,4,1,2,1,0,0,0,0,0
0,7,1,3,2,2,2,2,32,1,3,2,2,0,12,24319.3638263372,2,0,1,1,7,0,2,2,4,4,4,1,0,0,0,0,0
0,11,1,2,1,4,5,5,58,0,3,2,4,0,75,50933.0422791899,2,0,2,1,5,0,3,2,3,3,4,1,0,0,0,0,0
0,5,2,4,1,6,2,3,25,1,3,2,2,0,35,9462.75266008961,2,2,1,1,0,0,1,2,4,4,4,1,0,0,0,0,0
0,6,1,2,1,6,2,2,60,0,3,2,1,0,5,8697.7923350622,2,0,1,1,2,0,1,2,3,1,3,1,0,0,0,0,0
0,6,1,2,1,6,2,2,60,1,3,2,1,0,8,17792.7175592762,2,0,2,1,3,0,1,2,4,4,4,1,0,0,0,0,0
0,8,1,4,1,5,3,3,47,1,5,2,4,0,12,17572.5586636794,3,0,1,1,3,0,2,3,2,1,4,1,0,0,0,0,0
0,8,1,4,1,5,3,3,49,0,4,2,4,0,75,9286.76230306118,3,0,2,1,15,0,3,3,3,1,4,0,0,0,0,0,1
0,6,1,4,1,4,1,3,48,1,5,1,2,0,25,18087.7089623267,3,0,1,2,0,0,2,4,4,4,4,1,0,0,0,0,0
0,7,1,2,1,6,5,4,33,0,4,1,4,0,63,38404.0130435734,2,0,2,1,2,0,2,2,3,3,3,1,0,0,0,0,0
0,7,1,2,1,6,5,4,31,1,4,2,4,0,15,17214.0755192652,2,0,1,1,8,0,2,2,3,3,3,1,0,0,0,0,0
1,2,2,2,1,6,2,4,25,0,5,2,4,0,12,12542.1202790658,2,0,2,1,0,0,1,2,3,2,1,1,0,0,0,0,0
0,11,1,2,1,4,5,5,61,0,5,2,4,0,8,34816.853552274,2,0,2,1,6,0,3,2,4,2,4,1,0,0,0,0,0
0,9,1,3,1,4,5,5,63,1,5,2,4,0,30,16300.3815790299,4,0,1,1,5,0,1,3,4,1,4,1,0,0,0,0,0
0,6,2,1,1,4,3,3,36,1,4,2,4,0,35,27884.3387353954,1,0,1,1,0,0,2,1,4,4,4,1,0,0,0,0,0
0,7,1,4,2,1,2,4,42,0,3,2,3,0,40,11325.4029325455,4,0,2,1,3,0,3,2,4,1,3,1,0,0,0,0,0
0,5,1,3,2,1,4,4,40,1,3,2,4,0,50,19216.8124314106,3,0,2,1,0,0,2,3,4,4,4,1,0,0,0,0,0
0,11,1,2,1,5,5,5,61,0,4,2,4,0,15,10996.4498636917,2,0,1,1,25,10,3,2,2,4,4,1,0,0,0,0,0
0,7,1,2,1,6,1,1,64,1,3,1,2,0,8,6781.86953376025,3,0,1,1,0,0,2,2,1,1,4,1,0,0,0,0,0
0,11,1,5,1,3,5,3,48,1,5,2,4,0,15,3994.01455055484,5,0,2,1,5,0,2,3,3,1,3,1,0,0,0,0,0
0,9,1,2,2,1,3,3,69,0,5,1,4,0,12,19844.2993706369,2,0,1,1,7,0,2,2,4,3,2,1,0,0,0,0,0
0,7,1,2,1,6,5,5,76,1,2,2,4,0,15,6952.93208285747,2,0,2,2,0,0,2,2,1,4,4,1,0,0,0,0,0
0,7,1,2,2,2,2,3,64,1,3,2,4,0,16,13623.1706849136,4,0,1,2,7,0,2,2,2,1,4,1,0,0,0,0,0
0,8,1,2,1,6,4,4,32,1,4,2,4,0,15,10256.5902065827,3,0,1,1,7,1,3,2,3,3,3,1,0,0,0,0,0
0,6,1,3,2,2,2,5,34,1,4,2,4,0,17,16649.5470372931,3,1,1,1,20,0,2,2,2,3,4,1,0,0,0,0,0
0,6,1,3,2,2,2,5,38,0,3,2,4,0,25,14091.5050000938,3,1,2,1,7,0,3,2,2,3,4,1,0,0,0,0,0
0,11,1,3,1,6,3,2,54,1,4,2,4,0,12,13847.2538623578,2,0,2,1,3,0,3,3,2,3,2,1,0,0,0,0,0
0,6,1,2,1,5,3,3,55,0,3,2,2,0,30,7180.40191314932,2,0,1,1,3,0,1,2,1,1,4,1,0,0,0,0,0
0,8,1,1,1,6,4,4,64,1,5,2,4,0,10,3708.51081922383,1,0,1,1,10,0,2,1,3,3,4,1,0,0,0,0,0
0,6,1,1,1,3,5,5,57,0,2,2,3,0,30,5916.67849601004,1,0,1,1,0,0,1,1,4,4,4,1,0,0,0,0,0
0,11,2,4,1,7,4,4,38,0,5,2,4,0,23,12779.364253899,2,1,1,1,5,0,2,2,3,4,3,1,0,0,0,0,0
0,2,1,3,2,4,3,3,62,1,3,2,4,0,12,11572.511715758,3,0,7,1,7,0,3,3,4,1,4,1,0,0,0,0,0
0,5,2,2,1,7,4,3,26,0,3,2,3,0,23,22622.4956917349,2,0,1,1,3,0,2,2,3,1,2,1,0,0,0,0,0
0,8,1,2,1,6,5,4,56,0,3,2,1,0,7,2411.23960324465,3,0,2,1,0,0,2,2,3,1,4,1,0,0,0,0,0
0,11,1,4,1,2,5,4,31,1,3,2,1,0,10,12563.3323698309,3,1,1,1,1,0,1,2,4,4,4,1,0,0,0,0,0
0,11,1,4,1,2,5,4,39,0,3,2,3,0,7,5478.93204872028,3,1,2,1,1,0,2,2,4,4,4,1,0,0,0,0,0
1,8,1,6,1,3,2,2,40,0,4,2,3,0,30,48.0,3,0,1,1,5,1,3,2,4,1,4,1,0,0,0,0,0
0,9,1,2,2,1,5,4,57,0,2,2,4,0,60,13765.2991299682,3,0,1,1,0,0,2,2,2,4,4,1,0,0,0,0,0
0,6,1,1,1,5,2,2,66,0,3,2,3,0,10,7631.97441656026,2,0,1,1,1,0,1,1,2,2,4,0,0,0,1,0,0
0,5,1,1,1,6,2,3,49,0,2,2,4,0,15,5960.57364282726,1,0,1,1,10,0,2,1,1,1,4,1,0,0,0,0,0
